,Acoustic Firmness Index,Atmospheric Pressure at Harvest (Pa),Bitterness Scale,Circumference (mm),Color Intensity (a.u.),Find Distance from Main Vulcano (km),Length (mm),Luminescence Intensity (a.u.),Magnetic orientation (degree),Odor index (a.u.),Seed Count,Skin Thickness (mm),Soil pH where Grown,Sugar Content (mg),Weight (mg),pH,Edible
746,24.7,113619.0,4.0,233.05119562511234,59.38,84.70823967114157,36.873470660139525,0.005226439942982487,18.78408930197525,35.40473501285121,69.41226260390468,3.5,7.32,11246.0,92223.82259989923,4.1193408142236,0.0
747,22.2,99670.0,0.0,266.7930380396263,65.58,33.92659850892185,42.059587226332646,0.0017102314597526175,165.7219383000822,22.98149814060122,44.20319128651961,3.0,8.26,15249.0,147432.46259989924,4.38748683852789,0.0
748,21.0,101661.0,3.0,192.97132016617468,61.45,38.29303954878357,31.11897474123026,0.00028309557805801755,242.20141936846676,8.239299988586628,71.65826349316055,4.5,6.5,11310.0,62042.382599899225,3.4084234672550497,0.0
749,25.7,98964.0,0.0,176.47832157852972,51.91,70.26734180003152,27.759324448279408,0.003967123635645928,11.104109930304222,23.47551872014736,5.8626243352652025,2.0,7.4,13061.0,40987.18259989925,4.95,1.0
750,28.9,107607.0,0.0,225.31818435342714,69.77,52.170512004397295,35.88451286823178,0.0011099038880443596,22.709867043602006,19.340130029640015,49.84201944920737,1.5,7.25,13793.0,96491.18259989924,-4.85,1.0
751,16.9,102820.0,0.0,170.7053228070386,71.99,109.9339219901437,27.351820741272675,0.006754231480763367,62.92802078379719,7.849686263799985,56.48638669387067,2.5,7.45,13838.0,46409.18259989925,5.04,1.0
752,28.2,96095.0,0.0,216.23166424749704,55.74,23.81134280513332,34.10666667430508,0.0072813126125849245,328.78956491473275,16.931420645486988,68.43800336500453,3.0,7.27,12355.0,80651.18259989924,4.82,0.0
753,34.4,110118.0,4.0,211.46393149102113,72.04,20.52395184126074,33.919651355537496,9.153003146824966e-05,16.886028263600494,22.047246129317774,41.740526264958966,4.0,7.01,8764.0,81447.18259989924,4.64,0.0
754,24.4,107013.0,1.0,185.8895369526493,55.95,94.11934817667924,29.9222180981115,0.0005159503389680051,166.25918387057055,9.185745234081175,48.380413049717646,1.0,6.68,12313.0,49196.18259989924,4.9,1.0
755,26.2,108702.0,1.0,238.26694455081557,70.37,4.570899556027034,38.110337663234915,0.002529813514380987,225.06935010726394,50.086346604241584,112.2692470514462,4.0,7.88,14377.0,115789.4225998992,4.213714706379294,0.0
756,11.9,97245.0,1.0,154.2671282250887,70.26,19.328865859562175,24.869454467805344,0.0008147005840006064,68.16596828214307,12.184550663075061,21.180816150060124,4.5,7.9,11656.0,33919.18259989925,5.08,1.0
757,23.6,94335.0,0.0,171.9055593570663,50.76,17.463592341459332,27.781294690619344,7.502547017760519e-05,181.16169569432589,10.68675411006408,111.13420875352355,2.0,6.72,9920.0,39631.18259989925,5.1,1.0
758,18.7,106220.0,3.0,274.7194068568146,58.11,41.81480508916145,43.6915154202884,0.0001067815009025075,156.80301477692348,21.588055818392423,40.178869982985326,5.5,7.54,14148.0,164679.34259989922,4.101980529431961,0.0
759,16.6,100907.0,3.0,203.1419612844307,65.64,12.001424399709009,32.46452867115474,0.0010411476952724792,135.44045697114856,30.349482808606368,0.0,6.5,7.14,9589.0,68775.18259989924,4.75,0.0
760,22.8,105337.0,2.0,208.48217821778778,72.88,75.80093735542704,33.35428637502262,0.003890768778673256,9.15592164845342,6.238887333177096,44.19408368735891,4.5,7.46,10557.0,78319.18259989924,3.67744280597398,0.0
761,12.7,97565.0,3.0,215.21776650244863,76.75,51.29785312026543,34.043937338414025,0.007349561697620911,144.872813547315,16.544032483709138,85.9692846577104,2.0,7.93,14550.0,69563.18259989924,,1.0
762,24.4,103178.0,1.0,177.57031663352853,57.88,107.08426443064947,28.137622924021645,0.008684428206219055,162.86361242116897,4.196240204463923,17.36827833375144,1.5,7.77,14716.0,48299.18259989924,4.89,1.0
763,13.9,102360.0,1.0,211.80699605200226,71.14,26.74530543492603,34.4027798754256,0.008253338571262068,305.7890095876493,12.51761253063365,16.576459609511943,1.5,7.72,18246.0,83928.18259989924,5.1,1.0
764,15.3,101541.0,0.0,176.44615695580103,72.09,41.68619504816723,28.269804205170466,0.0064051366528631816,287.961566907789,10.053287125613085,88.23546860070974,1.5,7.85,13267.0,39452.18259989925,5.25,1.0
765,20.3,94007.0,0.0,245.93559206634936,59.32,72.41315930802665,38.466890219968995,0.010626566155868239,283.8737640666918,18.53436062079957,23.95631037772136,5.0,7.29,8555.0,104951.98259989923,4.04753036171026,1.0
766,30.7,110116.0,1.0,194.80250567069936,71.88,8.867330903094398,30.67962631947513,0.0010203035222674545,118.66676340013146,13.94985885504551,17.002950740991345,4.5,7.29,8986.0,68515.18259989924,5.437474697487816,0.0
767,26.3,108060.0,4.0,245.2673580295058,64.51,7.725976998234427,38.40690179410523,0.00259793219278213,78.64571502341758,22.066471211239552,64.4428054513626,2.0,7.43,7862.0,118541.26259989924,3.743167880123898,0.0
768,15.0,97541.0,1.0,219.0934353934377,63.8,53.31366767110774,35.106818364764806,0.00047374093172304046,202.73320446844843,14.768101739083138,0.0,1.5,7.53,11801.0,89183.98259989923,5.744749103892063,0.0
769,19.8,104026.0,4.0,190.0473239165862,58.75,4.959626964279333,29.950889861270767,0.0034848602987360517,250.6070307328349,8.507274969494777,74.2324322139662,3.5,6.61,11481.0,50559.18259989924,4.97,1.0
770,26.2,100396.0,5.0,255.83648917622028,61.46,50.11230278014399,40.70015660638213,0.0029723307294157557,307.69851597871116,22.475153919418293,68.74377387987633,6.0,8.28,10538.0,133290.22259989922,4.2443238497422815,0.0
771,20.4,106055.0,0.0,217.41012330688082,58.7,13.66554552176448,35.26763765380382,0.007058981616447854,88.17409581005843,7.182090939275036,83.20977755997785,2.0,7.59,17894.0,87009.18259989924,5.1,1.0
772,42.4,111749.0,6.0,236.15063154676426,64.85,37.40079821081784,37.83975246244526,0.009896529028066745,208.32730669701974,7.133346595174649,0.0,2.5,6.51,10020.0,103921.18259989924,3.346090093773693,0.0
773,26.7,104840.0,0.0,167.67689230902138,55.33,11.776911805362293,27.296154127392764,4.726028698524497e-05,146.90645689936895,7.385118925093585,30.745842784646555,1.0,7.76,14004.0,42165.18259989925,4.87,1.0
774,28.2,96271.0,0.0,207.55137686068403,53.8,37.55333551752629,33.189536441877436,0.00027725914583194073,258.3736997102599,11.728585333391937,18.676048995892742,3.0,8.32,12294.0,75722.18259989924,4.93,1.0
775,19.6,105219.0,0.0,224.83536757133785,59.05,37.46892284467922,34.94201070764411,0.0026361303954619717,198.7661953292917,8.659687483262948,91.85760347930642,2.0,7.03,14721.0,88881.18259989924,4.99,1.0
776,26.6,103095.0,3.0,212.74269320641866,58.31,42.00399160008908,33.55866235459526,0.0003192205945558424,225.1909017176722,13.759173033204013,19.378684034994762,4.0,6.46,8529.0,77825.98259989923,5.79122387332133,0.0
777,15.1,101237.0,6.0,216.61113113978698,60.33,24.402579954869147,34.406352503279216,0.0034290480308751996,76.41256429378893,66.02012573536358,93.87312265426144,5.5,7.26,13066.0,77984.38259989923,5.654398089034687,0.0
778,24.9,98549.0,1.0,196.46188198765168,69.31,61.66688729232774,31.044927314916652,0.0017543137634368415,176.02326412923372,7.857515096698142,0.0,2.0,7.24,11766.0,63793.18259989925,5.241976318951133,0.0
779,21.4,102881.0,0.0,184.89302428029038,59.99,10.903664473130341,29.032579888906852,0.0032516200941307537,335.56621945165676,10.4753730576236,84.7185896074047,3.5,7.2,10397.0,50645.18259989924,4.97,1.0
780,17.2,101348.0,0.0,205.6075455248729,61.03,9.224255815300529,33.93761477125939,0.0023176112328519845,290.79162260925585,14.287558820468043,76.0602795302819,2.0,7.26,11878.0,79129.18259989924,4.92,0.0
781,14.8,103841.0,4.0,166.65754792326175,70.26,101.46687637501458,26.555678247884323,0.010836094396304532,240.2250039337179,12.164296532215236,29.402455798260803,1.5,7.95,14185.0,42263.18259989925,5.08,1.0
782,20.0,101509.0,5.0,195.13009428092582,59.33,73.99612033559961,31.343504733304826,0.0022376102654380445,77.26765144215706,56.124233499718486,108.53562351488108,3.0,6.9,10381.0,66224.38259989923,5.470354260385293,0.0
783,21.3,99746.0,4.0,216.1942241001196,65.98,39.61376356171657,34.32566612477701,0.002220311439670687,157.12630877417394,8.210907713167197,91.77847139971333,1.0,8.7,15058.0,83719.18259989924,4.97,1.0
784,25.7,102254.0,1.0,175.2430484634988,65.36,8.652869334409917,27.664946030895422,0.003018737896566081,12.77472852088585,24.046592441264913,0.0,2.0,7.12,13350.0,39538.18259989925,4.9,1.0
785,29.4,103138.0,4.0,232.91151728765746,70.96,30.555899732131827,36.749353559819596,0.0001363713952847545,104.0661447241528,20.115529776574107,39.84116629362875,4.0,8.25,10682.0,106618.78259989925,3.0845602568580643,0.0
786,22.5,99500.0,0.0,201.4947200755698,61.07,44.41044014202996,32.71514856293883,0.009800268469885319,70.59634666706351,19.21727224751697,45.23278875697355,1.0,6.55,11705.0,76222.18259989924,4.87,1.0
787,34.5,100683.0,0.0,184.80888322106023,60.7,58.8391592406726,30.118785190443838,0.0003900798763019827,204.34099397793688,24.2660068892605,90.27236142182176,1.0,8.45,11593.0,53382.18259989924,4.57,1.0
788,17.3,95421.0,3.0,244.43409339950088,64.32,61.45940973614108,39.70911837165911,0.02768757437335203,,58.73201271607573,64.1489654854626,3.0,7.18,11907.0,123846.22259989922,4.339953230594519,0.0
789,22.8,102523.0,3.0,247.0686386826846,65.26,8.949473616055396,39.56852000945166,0.0012752541042000678,188.10523081922824,12.49845855112737,89.68342124998044,3.5,7.94,9395.0,127910.38259989923,4.194435406391544,0.0
790,11.4,101069.0,0.0,217.0048749556982,64.49,80.63446478647815,33.76338114347755,0.006660865178931288,37.13919164735385,4.817732383888464,96.57994250244954,3.5,6.39,16413.0,75892.18259989924,4.94,1.0
791,21.1,107835.0,3.0,267.6787987333307,58.02,26.75098223248798,42.51442386555866,0.006254658814414651,352.0029476453409,59.599070989069276,41.836296401610085,4.0,6.18,14263.0,152579.0225998992,4.259111950060039,0.0
792,23.3,97117.0,0.0,194.01255093502337,58.03,20.618351795411638,31.13421836217978,0.002556592281179725,193.09880488324995,16.34320563760323,67.02175471400058,5.5,6.76,13199.0,51864.18259989924,4.97,1.0
793,20.9,86347.0,0.0,223.7179096792675,54.77,16.344215651954766,35.71281465673121,0.0006180590720787371,56.51501363385778,9.366617064394921,105.81207677440678,3.5,7.38,10364.0,91819.18259989924,5.555258660283902,0.0
794,19.0,94529.0,0.0,171.37998082828798,72.63,80.15652007571593,26.721456291066563,0.00010260462417484078,79.86758624979511,20.290066864778655,0.0,3.0,7.87,12134.0,37635.18259989925,5.25,1.0
795,21.0,102724.0,1.0,222.0662608077287,60.89,20.341943916718368,34.63553160705824,0.0028936836022813942,18.537411252595874,28.826548060096982,84.20581623596581,5.5,8.04,13894.0,78040.78259989925,5.508633704011632,0.0
796,10.2,106200.0,0.0,218.1044341905804,76.05,21.666936801410266,34.68704940513389,0.0004821808066082107,324.06111105646573,14.51989274424901,98.33681637255928,3.0,6.99,14371.0,79316.18259989924,5.27,1.0
797,23.0,105113.0,0.0,160.79072505717696,54.24,53.64802075810219,26.774013465285794,0.0025850896776869535,183.52041400788335,7.016289569478791,49.64767866402515,6.0,6.78,9506.0,44955.18259989925,4.75,1.0
798,12.9,105665.0,0.0,238.12503156858767,59.25,5.851864071969462,37.64222589184488,0.022627740917539663,139.61246666268605,92.78117095424871,77.04548048991529,3.5,6.56,12027.0,107101.90259989924,4.447281929534155,0.0
799,18.3,105509.0,0.0,180.72555638077017,61.49,48.66139350201698,28.629348088548802,0.0042758268755941796,305.99118614682595,6.286843913080143,4.083502541873504,5.0,6.36,16272.0,47692.18259989924,4.92,1.0
800,13.1,91645.0,4.0,253.85971220254106,58.26,26.137537203882182,40.570810878450274,0.00017622704558831317,296.7130154709445,16.830802574126558,18.863916910076362,3.0,6.99,9399.0,126987.34259989922,4.148795022680629,0.0
801,16.8,107963.0,4.0,196.82843782308885,73.29,40.516918191754584,31.508736464700217,0.00220183929717306,283.03319333561154,4.921622576396254,45.879803556956716,3.0,8.12,10962.0,62375.98259989924,3.7303037371438754,0.0
802,18.7,106780.0,2.0,256.07574467414014,56.81,77.08180117109923,40.88013965408358,0.0007077216551450575,263.3075540939747,21.006023499940643,89.38879294510946,4.0,7.28,8647.0,134505.58259989924,4.211667813104373,0.0
803,22.4,100612.0,3.0,171.92549551358064,60.14,19.758016111712227,27.300687150729452,0.0012724692969236925,357.4248727356079,3.935333308203112,112.7029373933274,2.0,7.56,10525.0,38895.18259989925,5.01,1.0
804,17.2,107475.0,0.0,198.25354935094938,72.37,49.17211834392514,31.37094110203429,0.004076056476011556,178.78198039638553,11.480201646408956,16.007871565833376,2.5,8.56,13743.0,70088.18259989924,5.21,1.0
805,7.6,99921.0,0.0,186.80606478531894,61.67,74.1669635100198,29.25636665813079,0.0004851390671843079,230.61464939549754,6.637229665133486,25.023430518275276,3.0,7.1,11116.0,41437.18259989925,5.08,1.0
806,23.9,102478.0,0.0,223.53532322245064,57.35,7.965729397831481,35.97687090102716,0.006179319108904921,75.49736530343222,25.87755465778652,109.73567650735225,3.0,6.54,14429.0,92220.18259989924,4.98,1.0
807,19.8,100754.0,1.0,189.11061135938,53.76,50.21464259879245,29.2801139911234,0.005530270585595883,350.70648768026723,8.11939763995379,85.09716483940558,3.5,7.57,12100.0,50527.18259989924,4.94,1.0
808,20.3,109829.0,0.0,189.91583800056904,55.13,13.065135448011924,29.961459752823036,0.003991755991539105,278.8229625304166,13.553039089528049,28.005104692576182,5.5,7.37,10835.0,48692.18259989924,4.98,1.0
809,18.0,95890.0,2.0,188.87059740239775,62.51,35.58972547609597,29.600255916413733,0.007306614722619172,138.08302136014095,2.480287791227816,52.21907780189389,6.5,7.71,12628.0,57009.18259989924,5.04,1.0
810,23.0,102198.0,0.0,217.92970031197538,56.76,48.95335798037134,34.48769207387611,0.00016341167557162699,130.97621969659298,10.306349029896348,84.71828273811775,1.5,6.69,,82257.18259989924,4.96,0.0
811,29.6,90366.0,2.0,254.3368246994622,58.85,52.584579253071695,40.75481472810371,0.002062014656509364,185.3667676831043,13.029885796004255,64.48065307101021,2.0,7.05,12287.0,133820.14259989923,3.6984382713513586,0.0
812,22.6,95948.0,0.0,213.1959440262255,60.7,13.662799504198656,33.97832018673205,0.004826564244931373,58.64347376138753,6.080653783508469,39.27498330678158,4.0,7.65,10783.0,77358.18259989924,4.97,0.0
813,12.4,103195.0,0.0,223.59799838893136,71.82,37.326620571317754,35.36440483547535,0.0004217474804154512,194.8683142246794,12.357781291445077,54.918273112116964,5.5,7.78,15202.0,85395.18259989924,5.16,1.0
814,26.3,102141.0,4.0,251.16017385468984,60.26,30.661494855057494,39.981354481339004,0.006324534017949432,63.159062157239816,11.678644212222057,0.0,6.0,6.7,10841.0,132362.86259989924,3.4766332013800474,0.0
815,13.9,100765.0,0.0,171.36109547330219,75.48,21.102198184715803,26.864797065008283,0.007267013439692099,137.02678467236808,10.757520720413398,37.19250386539689,4.0,7.06,13508.0,41197.18259989925,5.21,1.0
816,31.6,103648.0,7.0,260.8671116147978,62.8,82.46969029708224,41.676575696548625,0.0002764765614732429,181.72309550429964,10.848082552799305,74.74102903785356,3.0,6.68,9999.0,148246.06259989925,3.875233358222758,0.0
817,12.1,95031.0,1.0,212.6746398037378,77.79,37.150675763597434,33.05192197155993,0.002143050136331945,34.10325994746722,10.843204415755277,102.22393823768589,3.5,7.33,12339.0,71129.18259989924,5.2,1.0
818,30.2,100873.0,7.0,219.11429441917036,59.44,44.57287905730101,35.07203055121871,0.0005479142925986671,217.1122697091298,48.86741497605085,59.47657819086835,2.0,7.07,8408.0,88101.58259989924,5.571260917583266,0.0
819,21.0,106158.0,0.0,203.16782622314233,60.99,25.84093211124688,33.21870886972981,0.00029740266965832765,109.24066606115498,6.721899073020258,16.01695692369013,1.0,6.57,10329.0,70922.38259989923,3.189821127571287,0.0
820,8.7,101966.0,0.0,199.86869038248756,77.8,31.823626689162545,31.035342987486963,0.0001419315729298931,7.510242673073595,21.496636523119488,75.77303480056467,4.0,7.21,15259.0,52787.18259989924,5.22,1.0
821,13.3,110249.0,3.0,209.26888833675562,54.57,10.524402360074461,33.54710032991936,0.001167330871567373,297.0191077579378,3.717086520985351,74.45181691114138,5.0,7.24,11946.0,80219.18259989924,4.89,1.0
822,19.2,101527.0,2.0,248.7706417475368,55.0,86.11258508432567,40.37626335905887,0.0003268817695509839,237.0538077528315,20.62854105877108,79.0504990546539,4.5,6.72,14616.0,127282.78259989926,5.669756527056289,0.0
823,28.3,98301.0,5.0,234.42061707815193,66.92,87.14815145463935,37.59905797468399,0.0010621260965228993,70.17998905185411,22.471465681177058,80.6417275300713,3.5,8.02,11930.0,105641.74259989923,3.803594394444999,0.0
824,22.6,95087.0,1.0,202.98309042142748,67.68,12.030044641951918,32.25718278987507,0.0011609902582290993,252.44423172392237,6.842428436445379,61.47346359940251,4.5,6.35,11791.0,64765.18259989925,3.5065621019174213,0.0
825,8.4,97732.0,2.0,223.24333710535115,77.72,86.61058356353547,36.20942730268445,0.009923012882392774,39.82692290201237,57.795970103931765,26.725028147710155,3.5,7.53,12008.0,101868.94259989922,4.414715884704222,0.0
826,17.7,97169.0,6.0,227.86553778569203,59.17,16.295538315002425,36.03929801046887,0.0011334939165655719,156.17213162523888,37.74205174072918,111.46871031222639,3.0,6.9,11259.0,89505.10259989926,4.044437359364585,0.0
827,15.8,109257.0,3.0,222.37367765233066,83.53,46.76387551568845,,0.004053835675064229,97.86519383245553,33.092416675201335,36.835410968308345,6.5,8.63,11010.0,89549.74259989921,4.583286413295353,0.0
828,11.3,107736.0,1.0,225.20650070884435,65.23,49.46017453766139,35.218202609024495,8.33946758586664e-05,149.08432751495894,6.88547966835049,0.04747096407025708,3.5,7.06,17114.0,85880.18259989924,5.09,1.0
829,30.9,96249.0,2.0,230.68514543192438,65.53,4.888577630154409,36.96323932058075,0.0004580843244917429,349.8970692179307,8.822033494402596,67.93768851347518,3.5,7.85,9843.0,99070.78259989925,3.233716154516296,0.0
830,30.0,96963.0,5.0,203.8700404786719,61.32,39.71665276150082,32.4515870138584,0.0008205501340930363,279.71508330485,11.907183764936985,57.60541544693426,6.0,7.06,11830.0,67667.98259989923,3.6988693728383226,0.0
831,14.2,106407.0,4.0,222.557404998628,66.06,50.64752245355771,35.81601218656374,0.002072036848550324,81.72681208758725,10.9120606237104,70.59558545883102,3.5,7.83,11721.0,94558.78259989925,5.64473438945157,0.0
832,24.4,93222.0,2.0,201.34506922327864,65.55,62.95690533273702,32.69913666726584,0.0026301452184623623,313.5811839345494,11.37675127407915,27.712202621296427,3.5,7.61,11751.0,66432.18259989924,5.08,0.0
833,20.7,90953.0,2.0,185.42168966433815,63.86,37.941260381961165,30.283498350655854,0.008534518631025532,298.15025672806723,12.354589561306485,79.63937295117992,4.5,6.91,10632.0,53415.582599899244,3.378729240478524,0.0
834,24.4,104599.0,1.0,178.0300872825669,56.14,49.66891252798235,28.188553669942777,0.0038982771432750692,78.89647613490718,16.275990425392823,107.09854750192574,5.5,6.67,11399.0,43002.18259989925,4.93,1.0
